Chapter,Article Number,Paragraph Num,Title,Content,Links,Source
4,28,3.6,Processor,assists the controller in ensuring compliance with the obligations pursuant toArticles 32to36taking into account the nature of processing and the information available to the processor;,https://gdpr-info.eu/art-28-gdpr/,"https://gdpr-info.eu/art-32-gdpr/, https://gdpr-info.eu/art-36-gdpr/"
4,28,3.7,Processor,"at the choice of the controller, deletes or returns all the personal data to the controller after the end of the provision of services relating to processing, and deletes existing copies unless Union or Member State law requires storage of the personal data;",https://gdpr-info.eu/art-28-gdpr/,
4,28,3.8,Processor,"makes available to the controller all information necessary to demonstrate compliance with the obligations laid down in this Article and allow for and contribute to audits, including inspections, conducted by the controller or another auditor mandated by the controller.",https://gdpr-info.eu/art-28-gdpr/,
4,28,4,Processor,"processes the personal data only on documented instructions from the controller, including with regard to transfers of personal data to a third country or an international organisation, unless required to do so by Union or Member State law to which the processor is subject; in such a case, the processor shall inform the controller of that legal requirement before processing, unless that law prohibits such information on important grounds of public interest;",https://gdpr-info.eu/art-28-gdpr/,
4,28,5,Processor,"ensures that persons authorised to process the personal data have committed themselves to confidentiality or are under an appropriate statutory obligation of confidentiality;takes all measures required pursuant toArticle 32;respects the conditions referred to in paragraphs 2 and 4 for engaging another processor;taking into account the nature of the processing, assists the controller by appropriate technical and organisational measures, insofar as this is possible, for the fulfilment of the controller’s obligation to respond to requests for exercising the data subject’s rights laid down inChapter III;assists the controller in ensuring compliance with the obligations pursuant toArticles 32to36taking into account the nature of processing and the information available to the processor;at the choice of the controller, deletes or returns all the personal data to the controller after the end of the provision of services relating to processing, and deletes existing copies unless Union or Member State law requires storage of the personal data;makes available to the controller all information necessary to demonstrate compliance with the obligations laid down in this Article and allow for and contribute to audits, including inspections, conducted by the controller or another auditor mandated by the controller.",https://gdpr-info.eu/art-28-gdpr/,"https://gdpr-info.eu/art-32-gdpr/, https://gdpr-info.eu/chapter-3/, https://gdpr-info.eu/art-32-gdpr/, https://gdpr-info.eu/art-36-gdpr/"
4,28,6,Processor,takes all measures required pursuant toArticle 32;,https://gdpr-info.eu/art-28-gdpr/,https://gdpr-info.eu/art-32-gdpr/
4,28,7,Processor,respects the conditions referred to in paragraphs 2 and 4 for engaging another processor;,https://gdpr-info.eu/art-28-gdpr/,
4,28,8,Processor,"taking into account the nature of the processing, assists the controller by appropriate technical and organisational measures, insofar as this is possible, for the fulfilment of the controller’s obligation to respond to requests for exercising the data subject’s rights laid down inChapter III;",https://gdpr-info.eu/art-28-gdpr/,https://gdpr-info.eu/chapter-3/
4,28,9,Processor,assists the controller in ensuring compliance with the obligations pursuant toArticles 32to36taking into account the nature of processing and the information available to the processor;,https://gdpr-info.eu/art-28-gdpr/,"https://gdpr-info.eu/art-32-gdpr/, https://gdpr-info.eu/art-36-gdpr/"
4,28,10,Processor,"at the choice of the controller, deletes or returns all the personal data to the controller after the end of the provision of services relating to processing, and deletes existing copies unless Union or Member State law requires storage of the personal data;",https://gdpr-info.eu/art-28-gdpr/,
4,28,11,Processor,"makes available to the controller all information necessary to demonstrate compliance with the obligations laid down in this Article and allow for and contribute to audits, including inspections, conducted by the controller or another auditor mandated by the controller.",https://gdpr-info.eu/art-28-gdpr/,
4,29,0,Processing under the authority of the controller or processor,"The processor and any person acting under the authority of the controller or of the processor, who has access to personal data, shall not process those data except on instructions from the controller, unless required to do so by Union or Member State law.",https://gdpr-info.eu/art-29-gdpr/,
4,30,1,Records of processing activities,"1Each controller and, where applicable, the controller’s representative, shall maintain a record of processing activities under its responsibility.2That record shall contain all of the following information:the name and contact details of the controller and, where applicable, the joint controller, the controller’s representative and the data protection officer;the purposes of the processing;a description of the categories of data subjects and of the categories of personal data;the categories of recipients to whom the personal data have been or will be disclosed including recipients in third countries or international organisations;where applicable, transfers of personal data to a third country or an international organisation, including the identification of that third country or international organisation and, in the case of transfers referred to in the second subparagraph ofArticle 49(1), the documentation of suitable safeguards;where possible, the envisaged time limits for erasure of the different categories of data;where possible, a general description of the technical and organisational security measures referred to inArticle 32(1).",https://gdpr-info.eu/art-30-gdpr/,"https://gdpr-info.eu/art-49-gdpr/, https://gdpr-info.eu/art-32-gdpr/"
